Name,ShortName,LevelType,CityCode,ZipCode,MergerName,lng,Lat,Pinyin
东兴市,东兴,3,770,538100,中国-广西壮族自治区-防城港市-东兴市,107.97204,21.54713,Dongxing
钦州市,钦州,2,777,535099,中国-广西壮族自治区-钦州市,108.624175,21.967127,Qinzhou
钦南区,钦南,3,777,535099,中国-广西壮族自治区-钦州市-钦南区,108.61775,21.95137,Qinnan
钦北区,钦北,3,777,535099,中国-广西壮族自治区-钦州市-钦北区,108.63037,21.95127,Qinbei
灵山县,灵山,3,777,535099,中国-广西壮族自治区-钦州市-灵山县,109.29153,22.4165,Lingshan
浦北县,浦北,3,777,535099,中国-广西壮族自治区-钦州市-浦北县,109.55572,22.26888,Pubei
贵港市,贵港,2,775,537100,中国-广西壮族自治区-贵港市,109.602146,23.0936,Guigang
港北区,港北,3,775,537100,中国-广西壮族自治区-贵港市-港北区,109.57224,23.11153,Gangbei
港南区,港南,3,775,537100,中国-广西壮族自治区-贵港市-港南区,109.60617,23.07226,Gangnan
覃塘区,覃塘,3,775,537121,中国-广西壮族自治区-贵港市-覃塘区,109.44293,23.12677,Qintang
平南县,平南,3,775,537300,中国-广西壮族自治区-贵港市-平南县,110.39062,23.54201,Pingnan
桂平市,桂平,3,775,537200,中国-广西壮族自治区-贵港市-桂平市,110.08105,23.39339,Guiping
玉林市,玉林,2,775,537000,中国-广西壮族自治区-玉林市,110.154393,22.63136,Yulin
玉州区,玉州,3,775,537000,中国-广西壮族自治区-玉林市-玉州区,110.15114,22.6281,Yuzhou
福绵区,福绵,3,775,537023,中国-广西壮族自治区-玉林市-福绵区,110.064816,22.583057,Fumian
玉东新区,玉东,3,775,537000,中国-广西壮族自治区-玉林市-玉东新区,110.154393,22.63136,Yudong
容县,容县,3,775,537500,中国-广西壮族自治区-玉林市-容县,110.55593,22.85701,Rongxian
陆川县,陆川,3,775,537700,中国-广西壮族自治区-玉林市-陆川县,110.26413,22.32454,Luchuan
博白县,博白,3,775,537600,中国-广西壮族自治区-玉林市-博白县,109.97744,22.27286,Bobai
兴业县,兴业,3,775,537800,中国-广西壮族自治区-玉林市-兴业县,109.87612,22.74237,Xingye
北流市,北流,3,775,537400,中国-广西壮族自治区-玉林市-北流市,110.35302,22.70817,Beiliu
百色市,百色,2,776,533000,中国-广西壮族自治区-百色市,106.616285,23.897742,Baise
右江区,右江,3,776,533000,中国-广西壮族自治区-百色市-右江区,106.61764,23.9009,Youjiang
田阳县,田阳,3,776,533600,中国-广西壮族自治区-百色市-田阳县,106.91558,23.73535,Tianyang
田东县,田东,3,776,531500,中国-广西壮族自治区-百色市-田东县,107.12432,23.60003,Tiandong
平果县,平果,3,776,531400,中国-广西壮族自治区-百色市-平果县,107.59045,23.32969,Pingguo
德保县,德保,3,776,533700,中国-广西壮族自治区-百色市-德保县,106.61917,23.32515,Debao
靖西县,靖西,3,776,533800,中国-广西壮族自治区-百色市-靖西县,106.41766,23.13425,Jingxi
那坡县,那坡,3,776,533900,中国-广西壮族自治区-百色市-那坡县,105.84191,23.40649,Napo
凌云县,凌云,3,776,533100,中国-广西壮族自治区-百色市-凌云县,106.56155,24.34747,Lingyun
乐业县,乐业,3,776,533200,中国-广西壮族自治区-百色市-乐业县,106.56124,24.78295,Leye
田林县,田林,3,776,533300,中国-广西壮族自治区-百色市-田林县,106.22882,24.29207,Tianlin
西林县,西林,3,776,533500,中国-广西壮族自治区-百色市-西林县,105.09722,24.48966,Xilin
隆林各族自治县,隆林,3,776,533400,中国-广西壮族自治区-百色市-隆林各族自治县,105.34295,24.77036,Longlin
贺州市,贺州,2,774,542800,中国-广西壮族自治区-贺州市,111.552056,24.414141,Hezhou
八步区,八步,3,774,542800,中国-广西壮族自治区-贺州市-八步区,111.55225,24.41179,Babu
昭平县,昭平,3,774,546800,中国-广西壮族自治区-贺州市-昭平县,110.81082,24.1701,Zhaoping
钟山县,钟山,3,774,542600,中国-广西壮族自治区-贺州市-钟山县,111.30459,24.52482,Zhongshan
富川瑶族自治县,富川,3,774,542700,中国-广西壮族自治区-贺州市-富川瑶族自治县,111.27767,24.81431,Fuchuan
平桂管理区,平桂,3,774,542800,中国-广西壮族自治区-贺州市-平桂管理区,111.485651,24.458041,Pingui
河池市,河池,2,778,547000,中国-广西壮族自治区-河池市,108.062105,24.695899,Hechi
金城江区,金城江,3,779,547000,中国-广西壮族自治区-河池市-金城江区,108.03727,24.6897,Jinchengjiang
南丹县,南丹,3,781,547200,中国-广西壮族自治区-河池市-南丹县,107.54562,24.9776,Nandan
天峨县,天峨,3,782,547300,中国-广西壮族自治区-河池市-天峨县,107.17205,24.99593,Tiane
凤山县,凤山,3,783,547600,中国-广西壮族自治区-河池市-凤山县,107.04892,24.54215,Fengshan
东兰县,东兰,3,784,547400,中国-广西壮族自治区-河池市-东兰县,107.37527,24.51053,Donglan
罗城仫佬族自治县,罗城,3,785,546400,中国-广西壮族自治区-河池市-罗城仫佬族自治县,108.90777,24.77923,Luocheng
环江毛南族自治县,环江,3,786,547100,中国-广西壮族自治区-河池市-环江毛南族自治县,108.26055,24.82916,Huanjiang
巴马瑶族自治县,巴马,3,787,547500,中国-广西壮族自治区-河池市-巴马瑶族自治县,107.25308,24.14135,Bama
都安瑶族自治县,都安,3,788,530700,中国-广西壮族自治区-河池市-都安瑶族自治县,108.10116,23.93245,Du'an
大化瑶族自治县,大化,3,789,530800,中国-广西壮族自治区-河池市-大化瑶族自治县,107.9985,23.74487,Dahua
宜州市,宜州,3,780,546300,中国-广西壮族自治区-河池市-宜州市,108.65304,24.49391,Yizhou
来宾市,来宾,2,772,546100,中国-广西壮族自治区-来宾市,109.229772,23.733766,Laibin
兴宾区,兴宾,3,772,546100,中国-广西壮族自治区-来宾市-兴宾区,109.23471,23.72731,Xingbin
忻城县,忻城,3,772,546200,中国-广西壮族自治区-来宾市-忻城县,108.66357,24.06862,Xincheng
象州县,象州,3,772,545800,中国-广西壮族自治区-来宾市-象州县,109.6994,23.97355,Xiangzhou
武宣县,武宣,3,772,545900,中国-广西壮族自治区-来宾市-武宣县,109.66284,23.59474,Wuxuan
金秀瑶族自治县,金秀,3,772,545799,中国-广西壮族自治区-来宾市-金秀瑶族自治县,110.19079,24.12929,Jinxiu
合山市,合山,3,772,546500,中国-广西壮族自治区-来宾市-合山市,108.88586,23.80619,Heshan
崇左市,崇左,2,771,532299,中国-广西壮族自治区-崇左市,107.353926,22.404108,Chongzuo
江州区,江州,3,771,532299,中国-广西壮族自治区-崇左市-江州区,107.34747,22.41135,Jiangzhou
扶绥县,扶绥,3,771,532199,中国-广西壮族自治区-崇左市-扶绥县,107.90405,22.63413,Fusui
宁明县,宁明,3,771,532599,中国-广西壮族自治区-崇左市-宁明县,107.07299,22.13655,Ningming
龙州县,龙州,3,771,532499,中国-广西壮族自治区-崇左市-龙州县,106.85415,22.33937,Longzhou
大新县,大新,3,771,532399,中国-广西壮族自治区-崇左市-大新县,107.19821,22.83412,Daxin
天等县,天等,3,771,532899,中国-广西壮族自治区-崇左市-天等县,107.13998,23.077,Tiandeng
凭祥市,凭祥,3,771,532699,中国-广西壮族自治区-崇左市-凭祥市,106.75534,22.10573,Pingxiang
海南省,海南,1,,,中国-海南省,110.33119,20.031971,Hainan
海口市,海口,2,898,570000,中国-海南省-海口市,110.33119,20.031971,Haikou
秀英区,秀英,3,898,570311,中国-海南省-海口市-秀英区,110.29345,20.00752,Xiuying
龙华区,龙华,3,898,570145,中国-海南省-海口市-龙华区,110.30194,20.02866,Longhua
琼山区,琼山,3,898,571100,中国-海南省-海口市-琼山区,110.35418,20.00321,Qiongshan
美兰区,美兰,3,898,570203,中国-海南省-海口市-美兰区,110.36908,20.02864,Meilan
三亚市,三亚,2,898,572000,中国-海南省-三亚市,109.508268,18.247872,Sanya
海棠区,海棠,3,898,572000,中国-海南省-三亚市-海棠区,109.508268,18.247872,Haitang
吉阳区,吉阳,3,898,572000,中国-海南省-三亚市-吉阳区,109.508268,18.247872,Jiyang
天涯区,天涯,3,898,572000,中国-海南省-三亚市-天涯区,109.508268,18.247872,Tianya
崖州区,崖州,3,898,572000,中国-海南省-三亚市-崖州区,109.508268,18.247872,Yazhou
三沙市,三沙,2,898,573199,中国-海南省-三沙市,112.34882,16.831039,Sansha
西沙群岛,西沙,3,898,572000,中国-海南省-三沙市-西沙群岛,112.025528,16.331342,Xisha Islands
南沙群岛,南沙,3,898,573100,中国-海南省-三沙市-南沙群岛,116.749998,11.471888,Nansha Islands
中沙群岛,中沙,3,898,573100,中国-海南省-三沙市-中沙群岛,117.740071,15.112856,Zhongsha Islands
直辖县级, ,2,,,中国-海南省-直辖县级,109.503479,18.739906,
五指山市,五指山,3,898,572200,中国-海南省-直辖县级-五指山市,109.516662,18.776921,Wuzhishan
琼海市,琼海,3,898,571400,中国-海南省-直辖县级-琼海市,110.466785,19.246011,Qionghai
儋州市,儋州,3,898,571700,中国-海南省-直辖县级-儋州市,109.576782,19.517486,Danzhou
文昌市,文昌,3,898,571339,中国-海南省-直辖县级-文昌市,110.753975,19.612986,Wenchang
万宁市,万宁,3,898,571500,中国-海南省-直辖县级-万宁市,110.388793,18.796216,Wanning
东方市,东方,3,898,572600,中国-海南省-直辖县级-东方市,108.653789,19.10198,Dongfang
定安县,定安,3,898,571200,中国-海南省-直辖县级-定安县,110.323959,19.699211,Ding'an
屯昌县,屯昌,3,898,571600,中国-海南省-直辖县级-屯昌县,110.102773,19.362916,Tunchang
澄迈县,澄迈,3,898,571900,中国-海南省-直辖县级-澄迈县,110.007147,19.737095,Chengmai
临高县,临高,3,898,571800,中国-海南省-直辖县级-临高县,109.687697,19.908293,Lingao
白沙黎族自治县,白沙,3,898,572800,中国-海南省-直辖县级-白沙黎族自治县,109.452606,19.224584,Baisha
昌江黎族自治县,昌江,3,898,572700,中国-海南省-直辖县级-昌江黎族自治县,109.053351,19.260968,Changjiang
乐东黎族自治县,乐东,3,898,572500,中国-海南省-直辖县级-乐东黎族自治县,109.175444,18.74758,Ledong
陵水黎族自治县,陵水,3,898,572400,中国-海南省-直辖县级-陵水黎族自治县,110.037218,18.505006,Lingshui
保亭黎族苗族自治县,保亭,3,898,572300,中国-海南省-直辖县级-保亭黎族苗族自治县,109.70245,18.636371,Baoting
琼中黎族苗族自治县,琼中,3,898,572900,中国-海南省-直辖县级-琼中黎族苗族自治县,109.839996,19.03557,Qiongzhong
重庆,重庆,1,,,中国-重庆,106.504962,29.533155,Chongqing
重庆市,重庆,2,23,400000,中国-重庆-重庆市,106.504962,29.533155,Chongqing
万州区,万州,3,23,404000,中国-重庆-重庆市-万州区,108.40869,30.80788,Wanzhou
涪陵区,涪陵,3,23,408000,中国-重庆-重庆市-涪陵区,107.39007,29.70292,Fuling
渝中区,渝中,3,23,400010,中国-重庆-重庆市-渝中区,106.56901,29.55279,Yuzhong
大渡口区,大渡口,3,23,400080,中国-重庆-重庆市-大渡口区,106.48262,29.48447,Dadukou
江北区,江北,3,23,400020,中国-重庆-重庆市-江北区,106.57434,29.60658,Jiangbei
沙坪坝区,沙坪坝,3,23,400030,中国-重庆-重庆市-沙坪坝区,106.45752,29.54113,Shapingba
九龙坡区,九龙坡,3,23,400050,中国-重庆-重庆市-九龙坡区,106.51107,29.50197,Jiulongpo
南岸区,南岸,3,23,400064,中国-重庆-重庆市-南岸区,106.56347,29.52311,Nan'an
北碚区,北碚,3,23,400700,中国-重庆-重庆市-北碚区,106.39614,29.80574,Beibei
綦江区,綦江,3,23,400800,中国-重庆-重庆市-綦江区,106.926779,28.960656,Qijiang
大足区,大足,3,23,400900,中国-重庆-重庆市-大足区,105.768121,29.484025,Dazu
渝北区,渝北,3,23,401120,中国-重庆-重庆市-渝北区,106.6307,29.7182,Yubei
巴南区,巴南,3,23,401320,中国-重庆-重庆市-巴南区,106.52365,29.38311,Banan
黔江区,黔江,3,23,409700,中国-重庆-重庆市-黔江区,108.7709,29.5332,Qianjiang
长寿区,长寿,3,23,401220,中国-重庆-重庆市-长寿区,107.08166,29.85359,Changshou
江津区,江津,3,23,402260,中国-重庆-重庆市-江津区,106.25912,29.29008,Jiangjin
合川区,合川,3,23,401520,中国-重庆-重庆市-合川区,106.27633,29.97227,Hechuan
永川区,永川,3,23,402160,中国-重庆-重庆市-永川区,105.927,29.35593,Yongchuan
南川区,南川,3,23,408400,中国-重庆-重庆市-南川区,107.09936,29.15751,Nanchuan
璧山区,璧山,3,23,402760,中国-重庆-重庆市-璧山区,106.231126,29.593581,Bishan
铜梁区,铜梁,3,23,402560,中国-重庆-重庆市-铜梁区,106.054948,29.839944,Tongliang
潼南县,潼南,3,23,402660,中国-重庆-重庆市-潼南县,105.84005,30.1912,Tongnan
荣昌县,荣昌,3,23,402460,中国-重庆-重庆市-荣昌县,105.59442,29.40488,Rongchang
梁平县,梁平,3,23,405200,中国-重庆-重庆市-梁平县,107.79998,30.67545,Liangping
城口县,城口,3,23,405900,中国-重庆-重庆市-城口县,108.66513,31.94801,Chengkou
丰都县,丰都,3,23,408200,中国-重庆-重庆市-丰都县,107.73098,29.86348,Fengdu
垫江县,垫江,3,23,408300,中国-重庆-重庆市-垫江县,107.35446,30.33359,Dianjiang
武隆县,武隆,3,23,408500,中国-重庆-重庆市-武隆县,107.7601,29.32548,Wulong
忠县,忠县,3,23,404300,中国-重庆-重庆市-忠县,108.03689,30.28898,Zhongxian
开县,开县,3,23,405400,中国-重庆-重庆市-开县,108.39306,31.16095,Kaixian
云阳县,云阳,3,23,404500,中国-重庆-重庆市-云阳县,108.69726,30.93062,Yunyang
奉节县,奉节,3,23,404600,中国-重庆-重庆市-奉节县,109.46478,31.01825,Fengjie
巫山县,巫山,3,23,404700,中国-重庆-重庆市-巫山县,109.87814,31.07458,Wushan
巫溪县,巫溪,3,23,405800,中国-重庆-重庆市-巫溪县,109.63128,31.39756,Wuxi
石柱土家族自治县,石柱,3,23,409100,中国-重庆-重庆市-石柱土家族自治县,108.11389,30.00054,Shizhu
秀山土家族苗族自治县,秀山,3,23,409900,中国-重庆-重庆市-秀山土家族苗族自治县,108.98861,28.45062,Xiushan
酉阳土家族苗族自治县,酉阳,3,23,409800,中国-重庆-重庆市-酉阳土家族苗族自治县,108.77212,28.8446,Youyang
彭水苗族土家族自治县,彭水,3,23,409600,中国-重庆-重庆市-彭水苗族土家族自治县,108.16638,29.29516,Pengshui
两江新区,两江新区,2,23,400000,中国-重庆-两江新区,106.463344,29.729153,Liangjiangxinqu
北部新区,北部新区,3,23,400000,中国-重庆-两江新区-北部新区,106.488841,29.667062,Beibuxinqu
保税港区,保税港区,3,23,400000,中国-重庆-两江新区-保税港区,106.638184,29.716311,Baoshuigangqu
工业园区,工业园区,3,23,400000,中国-重庆-两江新区-工业园区,106.626434,29.55554,Gongyeyuanqu
四川省,四川,1,,,中国-四川省,104.065735,30.659462,Sichuan
成都市,成都,2,28,610015,中国-四川省-成都市,104.065735,30.659462,Chengdu
锦江区,锦江,3,28,610021,中国-四川省-成都市-锦江区,104.08347,30.65614,Jinjiang
青羊区,青羊,3,28,610031,中国-四川省-成都市-青羊区,104.06151,30.67387,Qingyang
金牛区,金牛,3,28,610036,中国-四川省-成都市-金牛区,104.05114,30.69126,Jinniu
武侯区,武侯,3,28,610041,中国-四川省-成都市-武侯区,104.04303,30.64235,Wuhou
成华区,成华,3,28,610066,中国-四川省-成都市-成华区,104.10193,30.65993,Chenghua
龙泉驿区,龙泉驿,3,28,610100,中国-四川省-成都市-龙泉驿区,104.27462,30.55658,Longquanyi
青白江区,青白江,3,28,610300,中国-四川省-成都市-青白江区,104.251,30.87841,Qingbaijiang
新都区,新都,3,28,610500,中国-四川省-成都市-新都区,104.15921,30.82314,Xindu
温江区,温江,3,28,611130,中国-四川省-成都市-温江区,103.84881,30.68444,Wenjiang
金堂县,金堂,3,28,610400,中国-四川省-成都市-金堂县,104.41195,30.86195,Jintang
双流县,双流,3,28,610200,中国-四川省-成都市-双流县,103.92373,30.57444,Shuangliu
郫县,郫县,3,28,611730,中国-四川省-成都市-郫县,103.88717,30.81054,Pixian
大邑县,大邑,3,28,611330,中国-四川省-成都市-大邑县,103.52075,30.58738,Dayi
蒲江县,蒲江,3,28,611630,中国-四川省-成都市-蒲江县,103.50616,30.19667,Pujiang
新津县,新津,3,28,611430,中国-四川省-成都市-新津县,103.8114,30.40983,Xinjin
都江堰市,都江堰,3,28,611830,中国-四川省-成都市-都江堰市,103.61941,30.99825,Dujiangyan
彭州市,彭州,3,28,611930,中国-四川省-成都市-彭州市,103.958,30.99011,Pengzhou
邛崃市,邛崃,3,28,611530,中国-四川省-成都市-邛崃市,103.46283,30.41489,Qionglai
崇州市,崇州,3,28,611230,中国-四川省-成都市-崇州市,103.67285,30.63014,Chongzhou
自贡市,自贡,2,813,643000,中国-四川省-自贡市,104.773447,29.352765,Zigong
自流井区,自流井,3,813,643000,中国-四川省-自贡市-自流井区,104.77719,29.33745,Ziliujing
贡井区,贡井,3,813,643020,中国-四川省-自贡市-贡井区,104.71536,29.34576,Gongjing
大安区,大安,3,813,643010,中国-四川省-自贡市-大安区,104.77383,29.36364,Da'an
沿滩区,沿滩,3,813,643030,中国-四川省-自贡市-沿滩区,104.88012,29.26611,Yantan
荣县,荣县,3,813,643100,中国-四川省-自贡市-荣县,104.4176,29.44445,Rongxian
富顺县,富顺,3,813,643200,中国-四川省-自贡市-富顺县,104.97491,29.18123,Fushun
攀枝花市,攀枝花,2,812,617000,中国-四川省-攀枝花市,101.716007,26.580446,Panzhihua
东区,东区,3,812,617067,中国-四川省-攀枝花市-东区,101.7052,26.54677,Dongqu
西区,西区,3,812,617068,中国-四川省-攀枝花市-西区,101.63058,26.59753,Xiqu
仁和区,仁和,3,812,617061,中国-四川省-攀枝花市-仁和区,101.73812,26.49841,Renhe
米易县,米易,3,812,617200,中国-四川省-攀枝花市-米易县,102.11132,26.88718,Miyi
盐边县,盐边,3,812,617100,中国-四川省-攀枝花市-盐边县,101.85446,26.68847,Yanbian
泸州市,泸州,2,830,646000,中国-四川省-泸州市,105.443348,28.889138,Luzhou
江阳区,江阳,3,830,646000,中国-四川省-泸州市-江阳区,105.45336,28.88934,Jiangyang
纳溪区,纳溪,3,830,646300,中国-四川省-泸州市-纳溪区,105.37255,28.77343,Naxi
龙马潭区,龙马潭,3,830,646000,中国-四川省-泸州市-龙马潭区,105.43774,28.91308,Longmatan
泸县,泸县,3,830,646106,中国-四川省-泸州市-泸县,105.38192,29.15041,Luxian
合江县,合江,3,830,646200,中国-四川省-泸州市-合江县,105.8352,28.81005,Hejiang
叙永县,叙永,3,830,646400,中国-四川省-泸州市-叙永县,105.44473,28.15586,Xuyong
古蔺县,古蔺,3,830,646500,中国-四川省-泸州市-古蔺县,105.81347,28.03867,Gulin
德阳市,德阳,2,838,618000,中国-四川省-德阳市,104.398651,31.127991,Deyang
旌阳区,旌阳,3,838,618000,中国-四川省-德阳市-旌阳区,104.39367,31.13906,Jingyang
中江县,中江,3,838,618100,中国-四川省-德阳市-中江县,104.67861,31.03297,Zhongjiang
罗江县,罗江,3,838,618500,中国-四川省-德阳市-罗江县,104.51025,31.31665,Luojiang
广汉市,广汉,3,838,618300,中国-四川省-德阳市-广汉市,104.28234,30.97686,Guanghan
什邡市,什邡,3,838,618400,中国-四川省-德阳市-什邡市,104.16754,31.1264,Shifang
绵竹市,绵竹,3,838,618200,中国-四川省-德阳市-绵竹市,104.22076,31.33772,Mianzhu
绵阳市,绵阳,2,816,621000,中国-四川省-绵阳市,104.741722,31.46402,Mianyang
涪城区,涪城,3,816,621000,中国-四川省-绵阳市-涪城区,104.75719,31.45522,Fucheng
游仙区,游仙,3,816,621022,中国-四川省-绵阳市-游仙区,104.77092,31.46574,Youxian
三台县,三台,3,816,621100,中国-四川省-绵阳市-三台县,105.09079,31.09179,Santai
盐亭县,盐亭,3,816,621600,中国-四川省-绵阳市-盐亭县,105.3898,31.22176,Yanting
安县,安县,3,816,622650,中国-四川省-绵阳市-安县,104.56738,31.53487,Anxian
梓潼县,梓潼,3,816,622150,中国-四川省-绵阳市-梓潼县,105.16183,31.6359,Zitong
北川羌族自治县,北川,3,816,622750,中国-四川省-绵阳市-北川羌族自治县,104.46408,31.83286,Beichuan
平武县,平武,3,816,622550,中国-四川省-绵阳市-平武县,104.52862,32.40791,Pingwu
江油市,江油,3,816,621700,中国-四川省-绵阳市-江油市,104.74539,31.77775,Jiangyou
广元市,广元,2,839,628000,中国-四川省-广元市,105.829757,32.433668,Guangyuan
利州区,利州,3,839,628017,中国-四川省-广元市-利州区,105.826194,32.432276,Lizhou
昭化区,昭化,3,839,628017,中国-四川省-广元市-昭化区,105.640491,32.386518,Zhaohua
朝天区,朝天,3,839,628017,中国-四川省-广元市-朝天区,105.89273,32.64398,Chaotian
旺苍县,旺苍,3,839,628200,中国-四川省-广元市-旺苍县,106.29022,32.22845,Wangcang
青川县,青川,3,839,628100,中国-四川省-广元市-青川县,105.2391,32.58563,Qingchuan
剑阁县,剑阁,3,839,628300,中国-四川省-广元市-剑阁县,105.5252,32.28845,Jiange
苍溪县,苍溪,3,839,628400,中国-四川省-广元市-苍溪县,105.936,31.73209,Cangxi
遂宁市,遂宁,2,825,629000,中国-四川省-遂宁市,105.571331,30.513311,Suining
船山区,船山,3,825,629000,中国-四川省-遂宁市-船山区,105.5809,30.49991,Chuanshan
安居区,安居,3,825,629000,中国-四川省-遂宁市-安居区,105.46402,30.35778,Anju
蓬溪县,蓬溪,3,825,629100,中国-四川省-遂宁市-蓬溪县,105.70752,30.75775,Pengxi
射洪县,射洪,3,825,629200,中国-四川省-遂宁市-射洪县,105.38922,30.87203,Shehong
大英县,大英,3,825,629300,中国-四川省-遂宁市-大英县,105.24346,30.59434,Daying
内江市,内江,2,832,641000,中国-四川省-内江市,105.066138,29.58708,Neijiang
市中区,市中区,3,832,641000,中国-四川省-内江市-市中区,105.0679,29.58709,Shizhongqu
东兴区,东兴,3,832,641100,中国-四川省-内江市-东兴区,105.07554,29.59278,Dongxing
威远县,威远,3,832,642450,中国-四川省-内江市-威远县,104.66955,29.52823,Weiyuan
资中县,资中,3,832,641200,中国-四川省-内江市-资中县,104.85205,29.76409,Zizhong
隆昌县,隆昌,3,832,642150,中国-四川省-内江市-隆昌县,105.28738,29.33937,Longchang
乐山市,乐山,2,833,614000,中国-四川省-乐山市,103.761263,29.582024,Leshan
市中区,市中区,3,833,614000,中国-四川省-乐山市-市中区,103.76159,29.55543,Shizhongqu
沙湾区,沙湾,3,833,614900,中国-四川省-乐山市-沙湾区,103.54873,29.41194,Shawan
五通桥区,五通桥,3,833,614800,中国-四川省-乐山市-五通桥区,103.82345,29.40344,Wutongqiao
金口河区,金口河,3,833,614700,中国-四川省-乐山市-金口河区,103.07858,29.24578,Jinkouhe
犍为县,犍为,3,833,614400,中国-四川省-乐山市-犍为县,103.94989,29.20973,Qianwei
井研县,井研,3,833,613100,中国-四川省-乐山市-井研县,104.07019,29.65228,Jingyan
夹江县,夹江,3,833,614100,中国-四川省-乐山市-夹江县,103.57199,29.73868,Jiajiang
沐川县,沐川,3,833,614500,中国-四川省-乐山市-沐川县,103.90353,28.95646,Muchuan
峨边彝族自治县,峨边,3,833,614300,中国-四川省-乐山市-峨边彝族自治县,103.26339,29.23004,Ebian
马边彝族自治县,马边,3,833,614600,中国-四川省-乐山市-马边彝族自治县,103.54617,28.83593,Mabian
峨眉山市,峨眉山,3,833,614200,中国-四川省-乐山市-峨眉山市,103.4844,29.60117,Emeishan
南充市,南充,2,817,637000,中国-四川省-南充市,106.082974,30.795281,Nanchong
顺庆区,顺庆,3,817,637000,中国-四川省-南充市-顺庆区,106.09216,30.79642,Shunqing
高坪区,高坪,3,817,637100,中国-四川省-南充市-高坪区,106.11894,30.78162,Gaoping
嘉陵区,嘉陵,3,817,637100,中国-四川省-南充市-嘉陵区,106.07141,30.75848,Jialing
南部县,南部,3,817,637300,中国-四川省-南充市-南部县,106.06738,31.35451,Nanbu
营山县,营山,3,817,637700,中国-四川省-南充市-营山县,106.56637,31.07747,Yingshan
蓬安县,蓬安,3,817,637800,中国-四川省-南充市-蓬安县,106.41262,31.02964,Peng'an
仪陇县,仪陇,3,817,637600,中国-四川省-南充市-仪陇县,106.29974,31.27628,Yilong
西充县,西充,3,817,637200,中国-四川省-南充市-西充县,105.89996,30.9969,Xichong
阆中市,阆中,3,817,637400,中国-四川省-南充市-阆中市,106.00494,31.55832,Langzhong
眉山市,眉山,2,28,620020,中国-四川省-眉山市,103.831788,30.048318,Meishan
东坡区,东坡,3,28,620010,中国-四川省-眉山市-东坡区,103.832,30.04219,Dongpo
彭山区,彭山,3,28,620860,中国-四川省-眉山市-彭山区,103.87268,30.19283,Pengshan
仁寿县,仁寿,3,28,620500,中国-四川省-眉山市-仁寿县,104.13412,29.99599,Renshou
洪雅县,洪雅,3,28,620360,中国-四川省-眉山市-洪雅县,103.37313,29.90661,Hongya
丹棱县,丹棱,3,28,620200,中国-四川省-眉山市-丹棱县,103.51339,30.01562,Danling
青神县,青神,3,28,620460,中国-四川省-眉山市-青神县,103.84771,29.83235,Qingshen
宜宾市,宜宾,2,831,644000,中国-四川省-宜宾市,104.630825,28.760189,Yibin
翠屏区,翠屏,3,831,644000,中国-四川省-宜宾市-翠屏区,104.61978,28.76566,Cuiping
南溪区,南溪,3,831,644100,中国-四川省-宜宾市-南溪区,104.981133,28.839806,Nanxi
宜宾县,宜宾,3,831,644600,中国-四川省-宜宾市-宜宾县,104.53314,28.68996,Yibin
江安县,江安,3,831,644200,中国-四川省-宜宾市-江安县,105.06683,28.72385,Jiang'an
长宁县,长宁,3,831,644300,中国-四川省-宜宾市-长宁县,104.9252,28.57777,Changning
高县,高县,3,831,645150,中国-四川省-宜宾市-高县,104.51754,28.43619,Gaoxian
珙县,珙县,3,831,644500,中国-四川省-宜宾市-珙县,104.71398,28.44512,Gongxian
筠连县,筠连,3,831,645250,中国-四川省-宜宾市-筠连县,104.51217,28.16495,Junlian
兴文县,兴文,3,831,644400,中国-四川省-宜宾市-兴文县,105.23675,28.3044,Xingwen
屏山县,屏山,3,831,645350,中国-四川省-宜宾市-屏山县,104.16293,28.64369,Pingshan
广安市,广安,2,826,638000,中国-四川省-广安市,106.633369,30.456398,Guang'an
广安区,广安,3,826,638000,中国-四川省-广安市-广安区,106.64163,30.47389,Guang'an
前锋区,前锋,3,826,638019,中国-四川省-广安市-前锋区,106.893537,30.494572,Qianfeng
岳池县,岳池,3,826,638300,中国-四川省-广安市-岳池县,106.44079,30.53918,Yuechi
武胜县,武胜,3,826,638400,中国-四川省-广安市-武胜县,106.29592,30.34932,Wusheng
邻水县,邻水,3,826,638500,中国-四川省-广安市-邻水县,106.92968,30.33449,Linshui
华蓥市,华蓥,3,826,638600,中国-四川省-广安市-华蓥市,106.78466,30.39007,Huaying
达州市,达州,2,818,635000,中国-四川省-达州市,107.502262,31.209484,Dazhou
通川区,通川,3,818,635000,中国-四川省-达州市-通川区,107.50456,31.21469,Tongchuan
达川区,达川,3,818,635000,中国-四川省-达州市-达川区,107.502262,31.209484,Dachuan
宣汉县,宣汉,3,818,636150,中国-四川省-达州市-宣汉县,107.72775,31.35516,Xuanhan
开江县,开江,3,818,636250,中国-四川省-达州市-开江县,107.86889,31.0841,Kaijiang
大竹县,大竹,3,818,635100,中国-四川省-达州市-大竹县,107.20855,30.74147,Dazhu
渠县,渠县,3,818,635200,中国-四川省-达州市-渠县,106.97381,30.8376,Quxian
万源市,万源,3,818,636350,中国-四川省-达州市-万源市,108.03598,32.08091,Wanyuan
雅安市,雅安,2,835,625000,中国-四川省-雅安市,103.001033,29.987722,Ya'an
雨城区,雨城,3,835,625000,中国-四川省-雅安市-雨城区,103.03305,30.00531,Yucheng
